iter	Passed	Remaining
1662	45925	230233
1663	45947	230179
1664	45977	230164
1665	46002	230121
1666	46020	230047
1667	46044	229999
1668	46079	230009
1669	46108	229989
1670	46135	229960
1671	46166	229946
1672	46190	229905
1673	46227	229922
1674	46256	229900
1675	46292	229917
1676	46333	229953
1677	46351	229877
1678	46368	229799
1679	46405	229815
1680	46424	229748
1681	46443	229677
1682	46471	229653
1683	46499	229624
1684	46525	229591
1685	46555	229574
1686	46579	229529
1687	46603	229482
1688	46628	229442
1689	46643	229354
1690	46670	229321
1691	46695	229282
1692	46722	229254
1693	46752	229237
1694	46786	229239
1695	46811	229199
1696	46839	229175
1697	46867	229146
1698	46907	229180
1699	46933	229143
1700	46962	229123
1701	46978	229038
1702	46998	228975
1703	47031	228972
1704	47054	228924
1705	47080	228892
1706	47121	228928
1707	47135	228835
1708	47158	228785
1709	47194	228795
1710	47209	228705
1711	47237	228681
1712	47279	228722
1713	47299	228658
1714	47318	228593
1715	47350	228583
1716	47379	228563
1717	47399	228498
1718	47422	228451
1719	47447	228411
1720	47475	228385
1721	47505	228367
1722	47531	228333
1723	47558	228300
1724	47584	228267
1725	47608	228224
1726	47631	228174
1727	47660	228152
1728	47684	228107
1729	47707	228059
1730	47732	228020
1731	47759	227989
1732	47788	227967
1733	47817	227947
1734	47840	227897
1735	47859	227830
1736	47886	227798
1737	47908	227743
1738	47933	227704
1739	47958	227666
1740	47979	227604
1741	48001	227550
1742	48017	227470
1743	48045	227443
1744	48074	227425
1745	48112	227446
1746	48138	227412
1747	48166	227384
1748	48190	227339
1749	48236	227399
1750	48263	227372
1751	48292	227351
1752	48308	227266
1753	48335	227236
1754	48361	227203
1755	48379	227131
1756	48414	227136
1757	48434	227074
1758	48461	227043
1759	48490	227024
1760	48509	226956
1761	48535	226919
1762	48570	226928
1763	48588	226854
1764	48620	226847
1765	48641	226793
1766	48660	226725
1767	48699	226752
1768	48776	226952
1769	48793	226878
1770	48814	226819
1771	48857	226860
1772	48888	226848
1773	48910	226796
1774	48965	226895
1775	48984	226829
1776	49002	226756
1777	49035	226752
1778	49077	226794
1779	49095	226720
1780	49120	226684
1781	49165	226734
1782	49191	226700
1783	49208	226623
1784	49273	226766
1785	49291	226696
1786	49305	226605
1787	49353	226671
1788	49374	226614
1789	49404	226598
1790	49452	226661
1791	49471	226594
1792	49488	226522
1793	49505	226444
1794	49565	226563
1795	49583	226492
1796	49620	226510
1797	49668	226573
1798	49700	226567
1799	49720	226505
1800	49757	226517
1801	49785	226492
1802	49798	226401
1803	49830	226390
1804	49858	226365
1805	49877	226300
1806	49898	226243
1807	49925	226210
1808	49950	226171
1809	49968	226100
1810	49998	226085
1811	50027	226062
1812	50043	225984
1813	50081	225999
1814	50115	226002
1815	50140	225965
1816	50185	226013
1817	50202	225939
1818	50223	225879
1819	50261	225899
1820	50293	225893
1821	50323	225875
1822	50338	225792
1823	50369	225776
1824	50392	225732
1825	50421	225708
1826	50446	225667
1827	50471	225630
1828	50505	225629
1829	50530	225591
1830	50559	225569
1831	50586	225540
1832	50613	225511
1833	50628	225424
1834	50650	225375
1835	50680	225357
1836	50698	225287
1837	50725	225258
1838	50754	225237
1839	50775	225177
1840	50802	225147
1841	50830	225124
1842	50850	225059
1843	50882	225053
1844	50902	224992
1845	50934	224983
1846	50948	224898
1847	50978	224878
1848	51008	224863
1849	51033	224823
1850	51063	224804
1851	51090	224774
1852	51112	224721
1853	51130	224653
1854	51165	224661
1855	51197	224649
1856	51223	224618
1857	51257	224615
1858	51281	224573
1859	51314	224570
1860	51353	224590
1861	51383	224577
1862	51403	224513
1863	51438	224517
1864	51461	224470
1865	51477	224394
1866	51503	224360
1867	51543	224384
1868	51556	224294
1869	51589	224289
1870	51614	224250
1871	51635	224195
1872	51666	224184
1873	51693	224151
1874	51712	224089
1875	51749	224102
1876	51763	224016
1877	51783	223953
1878	51809	223918
1879	51834	223881
1880	51854	223822
1881	51915	223936
1882	51937	223885
1883	51975	223904
1884	51994	223838
1885	52010	223763
1886	52045	223765
1887	52070	223725
1888	52111	223758
1889	52133	223704
1890	52161	223680
1891	52189	223654
1892	52222	223651
1893	52244	223595
1894	52269	223558
1895	52285	223481
1896	52299	223397
1897	52336	223409
1898	52358	223356
1899	52376	223291
1900	52414	223304
1901	52438	223264
1902	52456	223193
1903	52488	223185
1904	52517	223163
1905	52543	223129
1906	52566	223082
1907	52581	223002
1908	52602	222946
1909	52625	222901
1910	52645	222840
1911	52670	222800
1912	52697	222771
1913	52723	222739
1914	52743	222679
1915	52768	222642
1916	52786	222574
1917	52814	222547
1918	52851	222561
1919	52877	222525
1920	52894	222455
1921	52912	222387
1922	52929	222314
1923	52959	222299
1924	52978	222235
1925	53022	222276
1926	53043	222221
1927	53064	222167
1928	53102	222182
1929	53133	222168
1930	53147	222085
1931	53190	222123
1932	53205	222044
1933	53242	222056
1934	53296	222136
1935	53321	222097
1936	53348	222067
1937	53382	222070
1938	53404	222016
1939	53423	221956
1940	53441	221887
1941	53460	221826
1942	53497	221835
1943	53521	221794
1944	53550	221775
1945	53571	221720
1946	53602	221703
1947	53616	221623
1948	53635	221560
1949	53670	221563
1950	53707	221574
1951	53732	221537
1952	53749	221464
1953	53777	221440
1954	53800	221395
1955	53830	221375
1956	53857	221348
1957	53886	221323
1958	53918	221315
1959	53956	221331
1960	53971	221253
1961	53991	221194
1962	54019	221168
1963	54036	221099
1964	54064	221073
1965	54088	221030
1966	54104	220957
1967	54128	220912
1968	54177	220974
1969	54201	220934
1970	54232	220918
1971	54257	220883
1972	54279	220831
1973	54304	220794
1974	54332	220767
1975	54357	220730
1976	54390	220724
1977	54408	220657
1978	54433	220621
1979	54459	220587
1980	54486	220560
1981	54514	220532
1982	54545	220520
1983	54575	220501
1984	54595	220444
1985	54628	220439
1986	54653	220402
1987	54680	220374
1988	54712	220361
1989	54737	220323
1990	54752	220248
1991	54771	220187
1992	54787	220110
1993	54810	220068
1994	54845	220069
1995	54872	220039
1996	54896	219997
1997	54925	219976
1998	54947	219928
1999	54969	219877
2000	54991	219829
2001	55012	219775
2002	55051	219792
2003	55070	219733
2004	55093	219688
2005	55117	219645
2006	55143	219613
2007	55167	219572
2008	55196	219549
2009	55220	219506
2010	55245	219470
2011	55270	219432
2012	55299	219411
2013	55319	219356
2014	55338	219294
2015	55369	219280
2016	55386	219211
2017	55408	219161
2018	55426	219099
2019	55447	219044
2020	55466	218983
2021	55496	218965
2022	55523	218938
2023	55539	218865
2024	55560	218812
2025	55586	218780
2026	55612	218746
2027	55635	218702
2028	55667	218693
2029	55688	218637
2030	55721	218632
2031	55751	218617
2032	55777	218585
2033	55800	218539
2034	55827	218507
2035	55851	218469
2036	55874	218422
2037	55910	218428
2038	55947	218440
2039	55962	218365
2040	55992	218347
2041	56013	218294
2042	56038	218256
2043	56092	218332
2044	56120	218308
2045	56149	218286
2046	56175	218250
2047	56205	218236
2048	56221	218163
2049	56262	218187
2050	56287	218151
2051	56306	218091
2052	56359	218164
2053	56385	218130
2054	56413	218103
2055	56457	218140
2056	56487	218122
2057	56512	218086
2058	56537	218050
2059	56566	218028
2060	56594	218001
2061	56621	217974
2062	56638	217905
2063	56667	217885
2064	56683	217811
2065	56713	217795
2066	56733	217738
2067	56766	217732
2068	56794	217707
2069	56815	217656
2070	56843	217631
2071	56886	217662
2072	56936	217722
2073	56962	217689
2074	56990	217662
2075	57019	217640
2076	57044	217605
2077	57071	217576
2078	57085	217497
2079	57109	217456
2080	57148	217472
2081	57178	217453
2082	57200	217403
2083	57230	217386
2084	57248	217326
2085	57269	217271
2086	57298	217252
2087	57319	217200
2088	57351	217188
2089	57377	217156
2090	57426	217210
2091	57468	217235
2092	57489	217183
2093	57511	217138
2094	57538	217107
2095	57555	217040
2096	57577	216991
2097	57614	217002
2098	57635	216949
2099	57654	216889
2100	57680	216856
2101	57694	216780
2102	57718	216740
2103	57739	216689
2104	57764	216652
2105	57788	216610
2106	57817	216590
2107	57844	216560
2108	57893	216614
2109	57934	216636
2110	57950	216567
2111	57974	216527
2112	58000	216491
2113	58024	216454
2114	58059	216451
2115	58086	216424
2116	58107	216374
2117	58125	216312
2118	58154	216289
2119	58181	216259
2120	58200	216201
2121	58221	216147
2122	58251	216132
2123	58272	216079
2124	58303	216065
2125	58325	216017
2126	58361	216022
2127	58375	215947
2128	58402	215914
2129	58449	215960
2130	58493	215994
2131	58513	215938
2132	58534	215887
2133	58564	215872
2134	58584	215816
2135	58606	215768
2136	58633	215738
2137	58654	215687
2138	58678	215649
2139	58724	215687
2140	58755	215674
2141	58783	215648
2142	58801	215587
2143	58822	215537
2144	58848	215502
2145	58877	215482
2146	58905	215456
2147	58935	215437
2148	58962	215411
2149	58992	215392
2150	59019	215362
2151	59047	215337
2152	59077	215318
2153	59101	215278
2154	59126	215243
2155	59154	215218
2156	59179	215181
2157	59202	215138
2158	59229	215108
2159	59243	215032
2160	59264	214981
2161	59290	214950
2162	59319	214926
2163	59351	214916
2164	59380	214894
2165	59417	214900
2166	59442	214866
2167	59471	214842
2168	59504	214834
2169	59525	214786
2170	59561	214789
2171	59586	214751
2172	59615	214732
2173	59641	214699
2174	59663	214653
2175	59678	214580
2176	59693	214508
2177	59721	214480
2178	59737	214413
2179	59758	214363
2180	59780	214316
2181	59804	214276
2182	59826	214230
2183	59848	214182
2184	59874	214149
2185	59894	214098
2186	59922	214072
2187	59952	214052
2188	59981	214033
2189	59998	213967
2190	60022	213929
2191	60062	213946
2192	60087	213908
2193	60110	213865
2194	60128	213803
2195	60145	213741
2196	60175	213721
2197	60201	213690
2198	60228	213663
2199	60249	213610
2200	60274	213576
2201	60299	213541
2202	60316	213475
2203	60341	213439
2204	60375	213435
2205	60392	213371
2206	60427	213370
2207	60466	213383
2208	60504	213395
2209	60530	213363
2210	60553	213321
2211	60575	213275
2212	60604	213253
2213	60622	213192
2214	60646	213153
2215	60662	213083
2216	60686	213046
2217	60712	213013
2218	60745	213004
2219	60763	212945
2220	60790	212917
2221	60811	212868
2222	60833	212822
2223	60853	212769
2224	60887	212762
2225	60912	212729
2226	60939	212699
2227	60967	212673
2228	60997	212656
2229	61022	212620
2230	61045	212579
2231	61069	212538
2232	61097	212515
2233	61137	212530
2234	61162	212494
2235	61179	212431
2236	61219	212447
2237	61248	212425
2238	61284	212428
2239	61311	212400
2240	61339	212376
2241	61365	212344
2242	61386	212292
2243	61441	212361
2244	61464	212321
2245	61478	212245
2246	61506	212219
2247	61537	212204
2248	61561	212166
2249	61590	212145
2250	61621	212131
2251	61646	212093
2252	61670	212054
2253	61688	211996
2254	61729	212015
2255	61764	212014
2256	61782	211954
2257	61813	211939
2258	61842	211919
2259	61867	211883
2260	61893	211851
2261	61919	211817
2262	61936	211754
2263	61958	211708
2264	61984	211676
2265	62007	211636
2266	62037	211616
2267	62072	211615
2268	62099	211586
2269	62129	211568
2270	62173	211599
2271	62201	211573
2272	62222	211524
2273	62282	211607
2274	62302	211554
2275	62327	211518
2276	62367	211533
2277	62392	211498
2278	62419	211470
2279	62448	211447
2280	62478	211429
2281	62510	211419
2282	62542	211406
2283	62566	211368
2284	62610	211395
2285	62627	211332
2286	62652	211299
2287	62671	211242
2288	62686	211173
2289	62714	211146
2290	62744	211127
2291	62770	211098
2292	62806	211098
2293	62826	211045
2294	62848	211002
2295	62886	211008
2296	62906	210957
2297	62923	210895
2298	62957	210889
2299	62977	210836
2300	63000	210797
2301	63029	210773
2302	63049	210721
2303	63068	210666
2304	63096	210639
2305	63114	210581
2306	63145	210567
2307	63167	210522
2308	63194	210494
2309	63215	210443
2310	63233	210387
2311	63251	210327
2312	63286	210326
2313	63314	210302
2314	63343	210279
2315	63363	210228
2316	63389	210193
2317	63411	210151
2318	63428	210088
2319	63452	210049
2320	63477	210015
2321	63502	209980
2322	63526	209941
2323	63547	209891
2324	63564	209832
2325	63582	209773
2326	63610	209749
2327	63634	209709
2328	63672	209715
2329	63695	209676
2330	63723	209651
2331	63751	209625
2332	63825	209752
2333	63870	209781
2334	63888	209722
2335	63914	209693
2336	63938	209654
2337	64003	209749
2338	64017	209678
2339	64043	209647
2340	64085	209667
2341	64099	209597
2342	64140	209613
2343	64158	209555
2344	64185	209527
2345	64211	209495
2346	64240	209471
2347	64289	209516
2348	64315	209483
2349	64333	209426
2350	64381	209465
2351	64400	209410
2352	64428	209385
2353	64488	209465
2354	64507	209408
2355	64537	209390
2356	64588	209441
2357	64603	209372
2358	64627	209332
2359	64678	209381
2360	64695	209320
2361	64723	209294
2362	64769	209330
2363	64784	209261
2364	64797	209187
2365	64865	209291
2366	64883	209234
2367	64915	209222
2368	64939	209181
2369	64969	209162
2370	64988	209109
2371	65034	209142
2372	65063	209118
2373	65077	209049
2374	65118	209063
2375	65181	209150
2376	65233	209201
2377	65259	209170
2378	65279	209120
2379	65311	209107
2380	65363	209159
2381	65388	209121
2382	65406	209064
2383	65466	209140
2384	65485	209085
2385	65586	209295
2386	65603	209233
2387	65620	209170
2388	65729	209405
2389	65744	209336
2390	65760	209273
2391	65848	209436
2392	65864	209372
2393	65887	209330
2394	65966	209468
2395	65997	209451
2396	66022	209414
2397	66062	209427
2398	66078	209362
2399	66100	209316
2400	66142	209337
2401	66159	209276
2402	66175	209212
2403	66255	209348
2404	66279	209310
2405	66293	209240
2406	66324	209222
2407	66342	209166
2408	66371	209141
2409	66391	209090
2410	66419	209065
2411	66445	209032
2412	66473	209006
2413	66500	208977
2414	66519	208924
2415	66554	208918
2416	66583	208895
2417	66604	208849
2418	66631	208819
2419	66654	208778
2420	66670	208714
2421	66712	208730
2422	66730	208675
2423	66754	208635
2424	66783	208611
2425	66810	208581
2426	66835	208548
2427	66871	208547
2428	66896	208512
2429	66916	208460
2430	66948	208445
2431	66967	208392
2432	66989	208348
2433	67024	208342
2434	67042	208286
2435	67070	208261
2436	67107	208262
2437	67134	208233
2438	67164	208212
2439	67184	208160
2440	67206	208117
2441	67224	208061
2442	67257	208050
2443	67281	208012
2444	67304	207969
2445	67327	207927
2446	67363	207927
2447	67383	207876
2448	67412	207854
2449	67442	207833
2450	67467	207799
2451	67508	207813
2452	67532	207774
2453	67573	207785
2454	67594	207738
2455	67622	207714
2456	67648	207681
2457	67674	207649
2458	67698	207610
2459	67728	207591
2460	67754	207558
2461	67793	207565
2462	67830	207566
2463	67849	207513
2464	67879	207494
2465	67905	207460
2466	67934	207437
2467	67959	207402
2468	67992	207391
2469	68022	207373
2470	68050	207346
2471	68081	207330
2472	68105	207291
2473	68135	207269
2474	68173	207274
2475	68199	207242
2476	68225	207211
2477	68253	207183
2478	68287	207177
2479	68307	207126
2480	68327	207076
2481	68347	207025
2482	68380	207012
2483	68407	206983
2484	68426	206930
2485	68464	206936
2486	68490	206904
2487	68511	206855
2488	68532	206808
2489	68559	206779
2490	68579	206730
2491	68607	206702
2492	68631	206665
2493	68657	206632
2494	68680	206593
2495	68699	206539
2496	68728	206515
2497	68744	206454
2498	68759	206389
2499	68790	206370
2500	68813	206330
2501	68828	206266
2502	68866	206270
2503	68892	206237
2504	68916	206200
2505	68945	206176
2506	68970	206139
2507	69000	206121
2508	69033	206108
2509	69057	206071
2510	69086	206049
2511	69120	206041
2512	69146	206008
2513	69172	205977
2514	69188	205915
2515	69206	205859
2516	69233	205830
2517	69270	205829
2518	69303	205819
2519	69331	205793
2520	69357	205760
2521	69386	205737
2522	69405	205687
2523	69429	205649
2524	69462	205635
2525	69486	205598
2526	69514	205572
2527	69537	205532
2528	69578	205544
2529	69644	205629
2530	69660	205567
2531	69695	205562
2532	69730	205558
2533	69754	205519
2534	69774	205470
2535	69794	205420
2536	69827	205410
2537	69864	205408
2538	69896	205394
2539	69922	205362
2540	69949	205334
2541	69977	205307
2542	70007	205287
2543	70031	205248
2544	70058	205220
2545	70085	205190
2546	70112	205162
2547	70141	205138
2548	70169	205113
2549	70195	205081
2550	70222	205050
2551	70250	205026
2552	70275	204991
2553	70299	204952
2554	70315	204892
2555	70349	204882
2556	70367	204829
2557	70388	204781
2558	70405	204722
2559	70449	204743
2560	70472	204703
2561	70493	204656
2562	70518	204621
2563	70544	204590
2564	70572	204563
2565	70596	204524
2566	70610	204459
2567	70641	204442
2568	70704	204518
2569	70727	204478
2570	70755	204450
2571	70789	204442
2572	70819	204422
2573	70844	204386
2574	70894	204424
2575	70909	204359
2576	70951	204375
2577	70978	204345
2578	71004	204312
2579	71036	204298
2580	71061	204263
